ts,vault_id1,count,min,25perc,50perc,75perc,max
2023-04-11 00:00:00,1110,7,3168.0,16561.25,22492.0,35739.0,69997.0
2023-04-11 00:00:00,1096,8,12846.0,23068.0,42039.5,50334.0,69915.0
2023-04-11 00:00:00,1100,9,11860.0,16635.5,22416.0,41339.0,68704.0
2023-04-11 00:00:00,1119,6,2215.0,8491.0,16052.5,22339.0,37028.0
2023-04-11 00:00:00,1101,7,608.0,14746.25,16078.0,40243.75,45991.0
2023-04-11 00:00:00,1094,6,8440.0,19821.0,23661.5,43823.0,44862.0
2023-04-11 00:00:00,1093,9,945.0,4293.25,27086.0,38770.0,67942.0
2023-04-11 00:00:00,1104,7,0.0,8226.25,21933.0,40531.0,45266.0
2023-04-11 00:00:00,1098,9,7744.0,15675.0,21659.0,35336.75,70561.0
2023-04-11 00:00:00,1117,9,143.0,5905.0,23192.0,28998.25,31684.0
2023-04-11 00:00:00,1111,8,1012.0,1867.0,11053.5,39639.5,39645.0
2023-04-11 00:00:00,1097,9,14234.0,20974.0,23854.0,38163.0,75827.0
2023-04-11 00:00:00,1120,9,380.0,3276.5,12144.0,27081.5,36247.0
2023-04-11 00:00:00,1095,10,95.0,4231.0,26467.5,44621.0,45680.0
2023-04-12 00:00:00,1100,9,11892.0,16494.5,19442.0,44970.75,57108.0
2023-04-12 00:00:00,1091,14,379.0,12320.0,17646.0,49394.0,77812.0
2023-04-12 00:00:00,1094,10,802.0,2272.0,21209.5,26949.0,44883.0
2023-04-12 00:00:00,1103,6,3741.0,12236.0,18651.5,45768.0,70764.0
2023-04-12 00:00:00,1117,8,5063.0,12227.5,24570.0,30052.5,37898.0
2023-04-12 00:00:00,1095,11,127.0,7538.75,28259.0,41496.75,45685.0
2023-04-12 00:00:00,1108,7,316.0,4783.0,23971.0,38518.0,41824.0
2023-04-12 00:00:00,1101,8,5640.0,13284.0,19957.5,32509.0,46007.0
2023-04-12 00:00:00,1116,9,3626.0,8057.25,22002.0,32894.75,45908.0
2023-04-12 00:00:00,1105,9,2108.0,12051.0,18277.0,43495.25,68818.0
2023-04-12 00:00:00,1119,7,3120.0,9678.0,18658.0,22236.25,37086.0
2023-04-12 00:00:00,1102,7,5464.0,8954.5,24822.0,30215.25,45989.0
2023-04-12 00:00:00,1120,9,411.0,4854.75,12852.0,27117.0,36273.0
2023-04-12 00:00:00,1113,8,1749.0,9949.0,27622.5,38725.5,68647.0
2023-04-12 00:00:00,1112,8,411.0,12171.0,26842.5,34401.5,51261.0
2023-04-12 00:00:00,1098,10,7776.0,15384.0,24532.0,47774.0,70576.0
2023-04-12 00:00:00,1106,11,79.0,6644.0,24533.0,39817.25,77035.0
2023-04-12 00:00:00,1093,10,143.0,8842.0,22026.5,37217.0,67974.0
2023-04-12 00:00:00,1118,12,220.0,7167.0,26793.5,33232.0,37783.0
2023-04-12 00:00:00,1110,9,16961.0,21663.75,29244.0,46760.75,68358.0
2023-04-12 00:00:00,1104,7,3582.0,8170.0,21387.0,39556.5,45302.0
2023-04-12 00:00:00,1097,8,8857.0,16013.0,24831.5,61408.5,75843.0
2023-04-12 00:00:00,1099,8,6302.0,18377.5,23318.0,45931.0,60631.0
2023-04-12 00:00:00,1092,17,267.0,4451.75,16154.0,49116.75,60285.0
2023-04-12 00:00:00,1090,15,603.0,16768.75,30306.0,49724.75,74610.0
2023-04-12 00:00:00,1111,8,364.0,1243.5,10396.5,39645.5,39655.0
2023-04-12 00:00:00,1096,10,3621.0,12877.0,33126.5,47638.0,69946.0
2023-04-12 00:00:00,1107,8,818.0,11049.0,24973.5,37222.0,43149.0
2023-04-12 00:00:00,1114,7,1911.0,3619.25,17184.0,34318.25,39042.0
2023-04-12 00:00:00,1109,9,3674.0,14543.75,27559.0,61710.0,84644.0
2023-04-12 00:00:00,1115,10,4505.0,11608.0,23491.5,37001.0,38329.0
2023-04-14 00:00:00,1106,10,3445.0,19986.0,23263.0,43214.0,76037.0
2023-04-14 00:00:00,1112,7,459.0,9877.5,25356.0,36909.25,51309.0
2023-04-14 00:00:00,1091,13,426.0,9994.75,23321.0,51483.75,77860.0
2023-04-14 00:00:00,1120,10,459.0,5785.0,14834.5,31613.0,36318.0
2023-04-14 00:00:00,1105,8,2156.0,9447.0,23377.5,43536.0,68865.0
2023-04-14 00:00:00,1114,7,1958.0,7766.25,18111.0,29256.0,38514.0
2023-04-14 00:00:00,1107,8,865.0,15579.5,24355.0,36492.0,43205.0
2023-04-14 00:00:00,1100,7,11939.0,18853.25,24699.0,42156.5,47853.0
2023-04-14 00:00:00,1090,13,8.0,4800.25,13319.0,35199.25,76306.0
2023-04-14 00:00:00,1093,9,538.0,5792.5,34183.0,48802.75,68005.0
2023-04-14 00:00:00,1110,9,3247.0,17385.5,26998.0,38328.0,63526.0
2023-04-14 00:00:00,1096,10,3668.0,16870.0,31475.5,47674.0,69997.0
2023-04-14 00:00:00,1115,9,4536.0,16527.0,23371.0,37365.75,38322.0
2023-04-14 00:00:00,1102,8,5545.0,21086.5,26693.0,38784.0,66234.0
2023-04-14 00:00:00,1104,7,412.0,8305.5,21435.0,39426.5,45352.0
2023-04-14 00:00:00,1117,9,144.0,5916.25,18118.0,29291.0,34956.0
2023-04-14 00:00:00,1101,9,5703.0,13933.5,19822.0,34219.5,46055.0
2023-04-14 00:00:00,1092,17,348.0,9782.5,34532.0,49168.75,60322.0
2023-04-14 00:00:00,1099,10,6349.0,17978.0,24492.5,47670.0,69416.0
2023-04-14 00:00:00,1111,7,1316.0,1396.5,2810.0,32153.75,39716.0
2023-04-14 00:00:00,1098,10,7823.0,15781.0,18064.0,30087.0,64179.0
2023-04-14 00:00:00,1094,8,8502.0,23599.0,25075.5,35442.0,44926.0
2023-04-14 00:00:00,1108,9,363.0,9044.5,21982.0,31970.5,41876.0
2023-04-14 00:00:00,1097,10,8904.0,18726.0,22840.5,48169.0,76647.0
2023-04-14 00:00:00,1103,6,486.0,12283.0,20572.5,45802.0,70828.0
2023-04-14 00:00:00,1118,10,1055.0,5650.0,29105.0,36815.0,37824.0
2023-04-14 00:00:00,1113,9,190.0,8387.25,17850.0,38764.75,68694.0
2023-04-14 00:00:00,1109,8,7268.0,17877.0,34562.0,66667.0,83715.0
2023-04-14 00:00:00,1095,10,174.0,12803.0,22672.5,32090.0,45759.0
2023-04-14 00:00:00,1116,10,3674.0,9253.0,23939.0,37950.0,85504.0
2023-04-14 00:00:00,1119,6,1538.0,3167.0,15460.0,23011.0,36631.0
2023-04-15 00:00:00,1113,9,469.0,13603.5,28128.0,38787.5,68337.0
2023-04-15 00:00:00,1096,8,11062.0,26520.0,42759.0,50648.0,70010.0
2023-04-15 00:00:00,1093,11,126.0,4400.25,23474.0,45826.75,68036.0
2023-04-15 00:00:00,1114,8,31.0,9486.5,20514.0,34860.0,39182.0
2023-04-15 00:00:00,1120,9,39.0,6822.75,17477.0,29993.5,36345.0
2023-04-15 00:00:00,1117,10,144.0,6362.0,20718.5,29352.0,37967.0
2023-04-15 00:00:00,1090,15,9.0,5533.0,28655.0,44352.25,68776.0
2023-04-15 00:00:00,1104,9,0.0,13295.5,21467.0,33407.0,45379.0
2023-04-15 00:00:00,1094,9,865.0,13522.0,24720.0,32999.0,44962.0
2023-04-15 00:00:00,1099,10,6380.0,18009.0,22986.5,47698.0,69432.0
2023-04-15 00:00:00,1109,7,7300.0,17248.25,41533.0,69409.5,83747.0
2023-04-15 00:00:00,1097,10,8936.0,18207.0,24350.0,34958.0,77014.0
2023-04-15 00:00:00,1091,11,458.0,3069.75,12634.0,43982.5,77891.0
2023-04-15 00:00:00,1107,8,5109.0,16885.5,26131.0,37225.5,43234.0
2023-04-15 00:00:00,1112,5,5165.0,14768.0,25372.0,32680.75,39448.0
2023-04-15 00:00:00,1098,10,8742.0,17103.0,25625.5,47853.0,70655.0
2023-04-15 00:00:00,1110,7,17034.0,17673.0,25602.0,36974.75,41285.0
2023-04-15 00:00:00,1115,9,9025.0,18063.0,23418.0,37387.0,38377.0
2023-04-15 00:00:00,1101,8,5718.0,13362.0,18824.0,34927.0,46076.0
2023-04-15 00:00:00,1103,5,517.0,9353.5,18197.0,30525.25,45847.0
2023-04-15 00:00:00,1111,6,919.0,1364.0,3642.5,9489.0,11378.0
2023-04-15 00:00:00,1116,8,3690.0,9688.5,24835.0,37302.0,69618.0
2023-04-15 00:00:00,1105,7,2187.0,8322.0,28449.0,40175.75,43575.0
2023-04-15 00:00:00,1106,11,5192.0,11429.5,24166.0,39800.25,77114.0
2023-04-15 00:00:00,1118,9,1071.0,9444.0,25463.0,36081.25,37843.0
2023-04-15 00:00:00,1095,10,739.0,12819.0,21028.5,32106.0,45748.0
2023-04-15 00:00:00,1092,17,330.0,6086.5,23740.0,49205.0,60337.0
2023-04-15 00:00:00,1100,8,8236.0,15960.0,23127.0,33909.0,62112.0
2023-04-15 00:00:00,1119,5,3183.0,3218.25,18001.0,26545.5,37071.0
2023-04-15 00:00:00,1102,8,15457.0,22705.5,30651.5,56167.0,71431.0
2023-04-15 00:00:00,1108,9,998.0,14973.0,22013.0,39778.0,41902.0
2023-04-17 00:00:00,1103,6,3851.0,12346.0,21033.0,45898.0,70891.0
2023-04-17 00:00:00,1095,9,253.0,4358.5,15870.0,44934.75,45823.0
2023-04-17 00:00:00,1116,9,3737.0,8161.0,16997.0,43645.25,85568.0
2023-04-17 00:00:00,1093,11,0.0,4800.75,26199.0,45499.5,68067.0
2023-04-17 00:00:00,1114,9,47.0,13726.5,23618.0,38746.75,81894.0
2023-04-17 00:00:00,1118,11,617.0,10296.75,25510.0,30617.25,37889.0
2023-04-17 00:00:00,1096,9,33.0,12008.75,38170.0,49225.5,70058.0
2023-04-17 00:00:00,1105,8,3234.0,12314.0,22999.5,36217.0,43644.0
2023-04-17 00:00:00,1094,9,913.0,12614.25,24540.0,32835.0,45004.0
2023-04-17 00:00:00,1090,19,8.0,6506.5,22801.0,47036.25,68965.0
2023-04-17 00:00:00,1120,7,522.0,3502.25,17524.0,35970.75,36385.0
2023-04-17 00:00:00,1111,7,966.0,1895.0,2949.0,39791.25,39799.0
2023-04-17 00:00:00,1119,6,4969.0,6834.0,15530.0,23965.0,37114.0
2023-04-17 00:00:00,1100,10,8283.0,18072.0,22309.0,42354.0,57235.0
2023-04-17 00:00:00,1117,8,145.0,3390.0,24060.5,30635.0,38014.0
2023-04-17 00:00:00,1112,6,18901.0,25419.0,29024.0,39434.0,51388.0
2023-04-17 00:00:00,1102,8,5623.0,20053.0,34209.5,56206.5,71462.0
2023-04-17 00:00:00,1097,8,19228.0,20891.0,32223.5,61519.0,75969.0
2023-04-17 00:00:00,1109,8,475.0,9691.0,29812.5,66677.0,83778.0
2023-04-17 00:00:00,1091,15,173.0,12492.75,23400.0,49532.0,77923.0
2023-04-17 00:00:00,1104,7,475.0,13440.75,22567.0,41430.25,45427.0
2023-04-17 00:00:00,1115,11,4143.0,15231.0,22775.0,34217.5,38440.0
2023-04-17 00:00:00,1101,8,5490.0,13410.0,17779.0,34623.0,46125.0
2023-04-17 00:00:00,1098,9,7886.0,14698.25,18871.0,31385.5,64179.0
2023-04-17 00:00:00,1110,9,17083.0,21539.25,29369.0,48106.5,70140.0
2023-04-17 00:00:00,1108,8,426.0,17025.0,25407.0,40527.0,41949.0
2023-04-17 00:00:00,1092,17,378.0,7202.0,34595.0,49258.0,60400.0
2023-04-17 00:00:00,1106,10,190.0,5738.0,22900.0,43274.0,77146.0
2023-04-17 00:00:00,1113,8,238.0,4607.0,21795.0,38845.0,68385.0
2023-04-17 00:00:00,1107,8,928.0,12170.0,26125.0,36509.0,43262.0
2023-04-17 00:00:00,1099,9,6427.0,20677.25,35137.0,50971.0,69479.0
2023-04-18 00:00:00,1091,14,570.0,12462.0,17796.5,31585.0,61178.0
2023-04-18 00:00:00,1120,8,553.0,3136.5,18051.5,31191.5,36416.0
2023-04-18 00:00:00,1095,9,818.0,19761.75,27997.0,35336.5,45475.0
2023-04-18 00:00:00,1108,9,1077.0,10221.75,21134.0,32065.75,41984.0
2023-04-18 00:00:00,1092,14,32.0,7032.0,19939.0,49265.0,54028.0
2023-04-18 00:00:00,1111,7,507.0,1677.5,19510.0,39807.25,39815.0
2023-04-18 00:00:00,1119,6,3262.0,13333.0,18939.5,21336.0,37138.0
2023-04-18 00:00:00,1115,8,6774.0,16401.5,25002.5,37781.5,38456.0
2023-04-18 00:00:00,1106,10,317.0,8222.0,23357.5,43305.0,76132.0
2023-04-18 00:00:00,1098,10,5080.0,17182.0,21278.5,30181.0,70719.0
2023-04-18 00:00:00,1100,7,13988.0,18940.75,22763.0,38170.5,68411.0
2023-04-18 00:00:00,1103,5,3882.0,10242.0,13872.0,25317.0,45921.0
2023-04-18 00:00:00,1107,9,2868.0,13469.0,21828.0,36082.0,43292.0
2023-04-18 00:00:00,1099,9,14516.0,22659.25,35169.0,50110.0,69510.0
2023-04-18 00:00:00,1101,6,766.0,15788.0,19367.0,32044.0,46159.0
2023-04-18 00:00:00,1096,9,3748.0,11206.25,26801.0,49134.75,70087.0
2023-04-18 00:00:00,1112,8,554.0,12700.5,29048.0,34977.0,51404.0
2023-04-18 00:00:00,1117,7,5205.0,9448.25,22622.0,30978.25,38037.0
2023-04-18 00:00:00,1113,9,917.0,3554.5,12768.0,38862.0,68401.0
2023-04-18 00:00:00,1102,8,5639.0,18126.0,26459.0,38495.0,46129.0
2023-04-18 00:00:00,1094,8,2414.0,18727.0,28932.5,36862.0,45036.0
2023-04-18 00:00:00,1090,15,8.0,6236.75,17484.0,49849.75,74736.0
2023-04-18 00:00:00,1097,11,8999.0,19902.75,24012.0,44965.5,76741.0
2023-04-18 00:00:00,1118,11,96.0,5582.25,28962.0,36569.75,37929.0
2023-04-18 00:00:00,1110,8,3342.0,15867.0,22244.0,47393.5,70171.0
2023-04-18 00:00:00,1093,10,32.0,4098.0,19315.5,34278.0,48891.0
2023-04-18 00:00:00,1109,7,507.0,10285.25,27702.0,67421.25,84786.0
2023-04-18 00:00:00,1116,8,32.0,7109.5,24136.5,34705.5,59323.0
2023-04-18 00:00:00,1114,8,63.0,9784.5,20903.0,38931.0,81925.0
2023-04-18 00:00:00,1104,7,5057.0,8294.0,22458.0,41457.25,45447.0
2023-04-18 00:00:00,1105,8,6020.0,17899.5,24544.5,43644.0,68961.0
2023-04-19 00:00:00,1120,9,0.0,6184.0,13583.0,27282.25,36427.0
2023-04-19 00:00:00,1101,8,5812.0,14311.5,19006.0,36607.5,46181.0
2023-04-19 00:00:00,1091,11,553.0,5291.0,17883.0,49580.75,77971.0
2023-04-19 00:00:00,1094,7,960.0,20995.75,24185.0,29069.0,44663.0
2023-04-19 00:00:00,1102,8,16654.0,20777.0,30746.0,45765.0,66345.0
2023-04-19 00:00:00,1105,9,63.0,11531.75,23804.0,32325.5,43676.0
2023-04-19 00:00:00,1090,15,8.0,8884.5,21639.0,49827.0,76432.0
2023-04-19 00:00:00,1116,10,48.0,9190.0,24619.5,38041.0,85615.0
2023-04-19 00:00:00,1098,8,7933.0,16242.5,22104.5,27781.5,70750.0
2023-04-19 00:00:00,1106,12,3571.0,13554.0,23553.5,36481.0,76939.0
2023-04-19 00:00:00,1108,9,474.0,12414.25,22108.0,39871.5,41989.0
2023-04-19 00:00:00,1100,11,8330.0,20351.0,25607.0,45342.5,68427.0
2023-04-19 00:00:00,1097,8,14424.0,19010.5,25251.5,61566.5,76016.0
2023-04-19 00:00:00,1109,6,522.0,12340.0,35432.5,70100.0,84818.0
2023-04-19 00:00:00,1093,11,221.0,4547.25,25574.0,46279.0,68130.0
2023-04-19 00:00:00,1099,11,6474.0,19114.0,27962.0,46163.75,69526.0
2023-04-19 00:00:00,1115,8,6790.0,20034.0,27206.0,37804.0,38472.0
2023-04-19 00:00:00,1119,7,158.0,5933.0,13349.0,20256.75,37231.0
2023-04-19 00:00:00,1103,3,19988.0,21232.75,24967.0,40701.25,45946.0
2023-04-19 00:00:00,1118,9,1165.0,9541.25,28741.0,36175.0,37948.0
2023-04-19 00:00:00,1104,9,5089.0,14810.0,21562.0,33125.75,45469.0
2023-04-19 00:00:00,1113,9,16.0,14166.5,28222.0,38890.5,68432.0
2023-04-19 00:00:00,1111,8,1299.0,1482.5,11251.5,39819.0,39842.0
2023-04-19 00:00:00,1092,15,425.0,9333.5,23835.0,49275.75,54043.0
2023-04-19 00:00:00,1096,9,81.0,26522.0,38218.0,49436.25,70105.0
2023-04-19 00:00:00,1107,7,5204.0,18590.0,26273.0,37038.5,43321.0
2023-04-19 00:00:00,1117,10,145.0,6400.0,18318.0,28589.0,38073.0
2023-04-19 00:00:00,1095,10,4317.0,16549.0,30309.0,44824.0,45859.0
2023-04-19 00:00:00,1110,9,3358.0,17663.75,25696.0,46528.25,68531.0
2023-04-19 00:00:00,1114,9,2084.0,4677.25,16716.0,22816.25,81941.0
2023-04-19 00:00:00,1112,6,5259.0,17315.0,27537.5,30520.0,39488.0
2023-04-20 00:00:00,1120,8,16.0,5786.5,18090.5,35681.0,36459.0
2023-04-20 00:00:00,1106,11,5303.0,10872.0,21042.0,39921.5,76970.0
2023-04-20 00:00:00,1109,7,554.0,10562.5,27750.0,69139.75,83858.0
2023-04-20 00:00:00,1119,6,2463.0,8712.0,16121.5,21373.0,37186.0
2023-04-20 00:00:00,1115,10,4206.0,17179.0,22517.5,37190.0,38477.0
2023-04-20 00:00:00,1090,15,8.0,6445.75,24556.0,49891.75,76448.0
2023-04-20 00:00:00,1107,8,2915.0,16500.0,26254.5,36435.0,43347.0
2023-04-20 00:00:00,1104,8,5329.0,15790.5,22983.5,36036.0,45490.0
2023-04-20 00:00:00,1113,7,552.0,3297.25,6328.0,32652.5,38910.0
2023-04-20 00:00:00,1117,6,160.0,18260.0,23597.0,31930.0,38094.0
2023-04-20 00:00:00,1110,8,16582.0,22290.5,31732.0,52538.5,68563.0
2023-04-20 00:00:00,1105,7,6066.0,11269.5,26469.0,43688.75,69008.0
2023-04-20 00:00:00,1099,10,6505.0,18092.0,30467.5,47814.0,76462.0
2023-04-20 00:00:00,1102,10,5686.0,19678.0,28172.0,46170.0,71541.0
2023-04-20 00:00:00,1101,10,1.0,12598.0,16338.0,32092.0,46202.0
2023-04-20 00:00:00,1093,9,665.0,3257.5,26278.0,40793.5,68161.0
2023-04-20 00:00:00,1111,8,1315.0,1573.0,5690.5,29702.5,39866.0
2023-04-20 00:00:00,1097,9,9062.0,19790.75,29520.0,54924.0,75818.0
2023-04-20 00:00:00,1118,9,17.0,9085.5,28822.0,33365.0,37973.0
2023-04-20 00:00:00,1094,6,23042.0,24619.0,25321.0,44029.0,45053.0
2023-04-20 00:00:00,1103,4,642.0,7381.0,19827.0,35743.5,45953.0
2023-04-20 00:00:00,1092,16,79.0,11907.0,21414.0,49306.0,54075.0
2023-04-20 00:00:00,1091,14,568.0,15439.0,24189.0,49611.0,78002.0
2023-04-20 00:00:00,1108,8,1124.0,10828.5,22584.5,40602.5,42021.0
2023-04-20 00:00:00,1116,10,79.0,9016.0,23265.5,38073.0,85647.0
2023-04-20 00:00:00,1100,10,12065.0,18430.0,26805.0,46354.0,72014.0
2023-04-20 00:00:00,1114,8,111.0,10459.5,24742.5,38953.5,81973.0
2023-04-20 00:00:00,1098,10,5112.0,16324.0,19268.0,31413.0,70782.0
2023-04-20 00:00:00,1095,8,865.0,11780.5,26486.0,37318.0,45523.0
2023-04-20 00:00:00,1096,10,3795.0,20135.0,35250.5,47818.0,70231.0
2023-04-20 00:00:00,1112,8,601.0,12187.0,27569.0,35035.0,51452.0
2023-04-21 00:00:00,1117,9,160.0,6149.25,18291.0,29461.0,38115.0
2023-04-21 00:00:00,1100,11,8377.0,15091.25,22438.0,41248.5,72014.0
2023-04-21 00:00:00,1103,6,658.0,12440.0,22323.5,45969.0,70986.0
2023-04-21 00:00:00,1101,8,5734.0,13606.0,15484.0,32300.5,46229.0
2023-04-21 00:00:00,1106,12,380.0,14223.5,24026.0,36518.0,76986.0
2023-04-21 00:00:00,1102,9,190.0,13952.0,31706.0,51256.5,71573.0
2023-04-21 00:00:00,1107,8,1038.0,15525.0,25503.0,36727.5,43376.0
2023-04-21 00:00:00,1095,10,348.0,6249.0,27271.5,44875.0,45917.0
2023-04-21 00:00:00,1113,9,139.0,6561.75,18009.0,38927.5,68480.0
2023-04-21 00:00:00,1098,8,7980.0,16978.5,23065.0,39719.5,64179.0
2023-04-21 00:00:00,1104,8,142.0,13521.5,23008.0,37289.5,45519.0
2023-04-21 00:00:00,1094,8,1007.0,22218.5,25202.5,36132.0,45104.0
2023-04-21 00:00:00,1119,6,3633.0,5064.0,15620.5,21712.0,36805.0
2023-04-21 00:00:00,1109,10,570.0,12388.0,22497.0,53038.0,83889.0
2023-04-21 00:00:00,1096,10,3826.0,18286.0,35266.5,47846.0,70155.0
2023-04-21 00:00:00,1097,7,9078.0,22136.75,24090.0,45028.5,75834.0
2023-04-21 00:00:00,1111,8,1346.0,1597.0,11066.0,39879.0,39892.0
2023-04-21 00:00:00,1090,13,332.0,14895.0,28798.0,49930.0,68918.0
2023-04-21 00:00:00,1114,7,2501.0,8278.5,22834.0,36850.75,39266.0
2023-04-21 00:00:00,1105,9,31.0,3496.25,21628.0,43711.0,69024.0
2023-04-21 00:00:00,1091,13,649.0,14354.25,23091.0,49616.5,61178.0
2023-04-21 00:00:00,1099,11,6521.0,20000.75,28872.0,46522.5,76493.0
2023-04-21 00:00:00,1110,8,17377.0,19933.5,28245.5,41148.0,68579.0
2023-04-21 00:00:00,1120,9,47.0,4525.0,12380.0,27329.5,36479.0
2023-04-21 00:00:00,1093,9,0.0,16016.75,35186.0,48977.75,68176.0
2023-04-21 00:00:00,1112,5,5307.0,15204.0,30567.0,42523.75,51484.0
2023-04-21 00:00:00,1115,9,3105.0,16375.0,25890.0,37528.5,38535.0
2023-04-21 00:00:00,1108,7,1171.0,12935.25,22212.0,38735.75,42043.0
2023-04-21 00:00:00,1092,15,474.0,15085.75,28888.0,49348.0,60491.0
2023-04-21 00:00:00,1118,8,47.0,7789.5,27410.5,36811.5,37996.0
2023-04-21 00:00:00,1116,9,95.0,8197.25,10630.0,33114.75,59387.0
2023-04-22 00:00:00,1116,10,127.0,9063.0,13213.5,38159.0,85694.0
2023-04-22 00:00:00,1099,7,16489.0,24616.25,28904.0,46228.5,76509.0
2023-04-22 00:00:00,1094,9,2524.0,13684.75,24000.0,32794.75,45100.0
2023-04-22 00:00:00,1113,9,142.0,2642.5,14613.0,38967.0,68898.0
2023-04-22 00:00:00,1106,11,602.0,10405.0,22565.0,39975.25,77273.0
2023-04-22 00:00:00,1120,9,32.0,4644.0,12412.0,26720.75,36502.0
2023-04-22 00:00:00,1112,9,633.0,14934.75,28614.0,32841.5,51500.0
2023-04-22 00:00:00,1111,7,1553.0,3008.75,9662.0,34832.25,39922.0
2023-04-22 00:00:00,1105,10,47.0,14345.0,21937.5,43733.0,69056.0
2023-04-22 00:00:00,1118,12,63.0,8142.0,28653.5,36336.0,38016.0
2023-04-22 00:00:00,1115,9,4253.0,19112.0,25922.0,37553.75,38512.0
2023-04-22 00:00:00,1096,8,9188.0,22034.0,37228.0,50820.0,70280.0
2023-04-22 00:00:00,1119,7,3356.0,10187.5,18388.0,22018.75,37294.0
2023-04-22 00:00:00,1104,7,602.0,13358.75,21862.0,40805.75,45535.0
2023-04-22 00:00:00,1108,8,5501.0,16068.0,25525.0,40654.0,42069.0
2023-04-22 00:00:00,1092,17,47.0,4692.0,26603.0,49363.25,60507.0
2023-04-22 00:00:00,1101,8,2391.0,16225.0,22071.0,36678.5,46250.0
2023-04-22 00:00:00,1117,8,160.0,5872.5,25225.0,30287.0,38137.0
2023-04-22 00:00:00,1114,10,2516.0,4741.0,21666.0,38704.0,82020.0
2023-04-22 00:00:00,1102,8,5733.0,19429.0,30273.0,45833.5,66424.0
2023-04-22 00:00:00,1095,8,4380.0,19328.0,26712.5,45233.0,45922.0
2023-04-22 00:00:00,1109,7,7474.0,18275.25,41691.0,66598.5,84881.0
2023-04-22 00:00:00,1110,6,17202.0,17393.0,25793.0,37677.0,41441.0
2023-04-22 00:00:00,1107,8,5283.0,15936.5,25664.5,37450.0,43387.0
2023-04-22 00:00:00,1093,8,237.0,6974.5,22218.5,42979.0,49000.0
2023-04-22 00:00:00,1098,9,5131.0,15081.5,24261.0,34713.75,64179.0
2023-04-22 00:00:00,1090,14,45.0,6898.0,20013.5,38909.0,77082.0
2023-04-22 00:00:00,1091,13,665.0,10034.0,29803.0,58627.25,78050.0
2023-04-22 00:00:00,1100,9,8393.0,14293.0,20904.0,29868.75,68506.0
2023-04-22 00:00:00,1103,6,3976.0,12472.0,20324.5,46011.0,71018.0
2023-04-22 00:00:00,1097,11,9109.0,20323.25,24106.0,43864.0,76079.0
